Dist Code,State Code,State Name,Dist Name,Year,GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),ANNUAL RAINFALL (Millimeters),KHARIF_RAIN_MM,RABI_RAIN_MM,GROUNDNUT IRRIGATED AREA (1000 ha),CANALS AREA (1000 ha),TUBE WELLS AREA (1000 ha),TOTAL WELLS AREA (1000 ha),NET AREA (1000 ha),GROSS AREA (1000 ha),NET CROPPED AREA (1000 ha),GROSS CROPPED AREA (1000 ha),CROPING INTENSITY (Percent),KHARIF_TMAX,KHARIF_TMIN,RABI_TMAX,RABI_TMIN,ANNUAL_TMAX,ANNUAL_TMIN,DIURNAL_TEMP_RANGE,N_KG_PER_HA,P_KG_PER_HA,K_KG_PER_HA,NPK_TOTAL_KG_PER_HA,FERT_KHARIF_TONS,FERT_RABI_TONS,GROWING_PERIOD_DAYS,SOIL_TYPE_DOMINANT,ANNUAL NORMAL RAINFALL (Millimeters),GROUNDNUT_STATE_PRICE,FERT_DATA_AVAILABLE
1,14,Chhattisgarh,Durg,1966,0.2,0.1,500.0,769.8,714.2,8.1,0.0,52.6,0.0,2.63,77.0,77.0,993.2,1082.4,108.98,32.4875,25.160000000000004,29.758,16.278000000000002,33.012499999999996,21.245833333333334,11.766666666666662,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,122.10000000000001,0
1,14,Chhattisgarh,Durg,1967,0.1,0.1,1000.0,1263.5,1152.0,37.6,0.0,90.2,0.0,3.07,104.8,104.8,1014.0,1297.4,127.95,32.065,24.625,29.74,16.082,32.63333333333333,20.878333333333334,11.754999999999999,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,96.9,0
1,14,Chhattisgarh,Durg,1968,0.1,0.1,1000.0,1172.3,1052.5,87.5,0.0,106.2,0.0,2.16,127.5,129.1,1031.0,1337.6,129.74,31.939999999999998,24.695,28.869999999999997,15.466,32.12,20.5025,11.617499999999996,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,89.0,0
1,14,Chhattisgarh,Durg,1969,0.1,0.1,1000.0,929.0,894.1,3.1,0.0,111.0,0.0,2.79,135.2,135.2,1035.0,1340.0,129.47,31.6475,24.36,29.742,16.130000000000003,32.68416666666667,21.020000000000003,11.664166666666667,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,99.65,0
1,14,Chhattisgarh,Durg,1970,0.1,0.1,1000.0,1484.3,1403.0,45.9,0.0,113.1,0.0,3.03,134.2,135.8,1035.0,1383.0,133.62,31.1375,23.935000000000002,28.826,15.539999999999997,32.08,20.647499999999997,11.432500000000001,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,126.4,0
1,14,Chhattisgarh,Durg,1978,0.1,0.1,1000.0,1129.1,1106.0,20.2,0.0,153.2,0.55,6.35,185.3,190.3,1051.0,1402.0,133.4,31.54,24.2275,28.979999999999997,15.738,32.240833333333335,20.710833333333333,11.530000000000001,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,210.4,0
1,14,Chhattisgarh,Durg,1979,0.1,0.2,2000.0,859.9,828.8,31.1,0.0,155.2,1.88,10.61,196.9,204.9,1043.0,1242.0,119.08,32.879999999999995,25.0125,29.848000000000003,16.461999999999996,32.973333333333336,21.11666666666667,11.856666666666666,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,262.7,0
1,14,Chhattisgarh,Durg,1980,0.1,0.2,2000.0,1357.3,1327.1,20.9,0.0,140.5,0.55,7.95,176.0,196.5,1041.9,1379.6,132.41,31.8025,24.1875,29.907999999999998,16.401999999999997,32.95250000000001,21.2625,11.690000000000008,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,301.6,0
1,14,Chhattisgarh,Durg,1981,0.1,0.1,1000.0,947.6,932.8,0.6,0.0,150.8,0.71,8.15,188.4,199.8,1049.6,1285.7,122.49,32.072500000000005,24.7425,28.983999999999998,15.486,32.359166666666674,20.831666666666663,11.52750000000001,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,366.4,0
1,14,Chhattisgarh,Durg,1982,0.1,0.1,1000.0,841.6,757.4,59.0,0.0,156.0,2.15,12.0,197.8,204.3,1055.5,1381.9,130.92,32.4625,24.78,29.726,16.146,32.6625,20.91583333333333,11.74666666666667,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,343.5,0
1,14,Chhattisgarh,Durg,1983,0.1,0.1,1000.0,1073.2,973.3,89.1,0.1,164.2,1.58,11.14,204.8,213.7,1059.8,1427.2,134.67,32.61,25.1525,28.512,15.196000000000002,32.38583333333333,20.779166666666665,11.606666666666666,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,462.1,0
1,14,Chhattisgarh,Durg,1984,0.2,0.2,1000.0,1102.2,891.2,142.8,0.0,161.0,1.62,11.45,219.7,227.2,1058.9,1396.7,131.9,31.42,24.18,28.964,15.552000000000001,32.30416666666667,20.7525,11.551666666666666,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,456.7,0
1,14,Chhattisgarh,Durg,1985,0.3,0.3,1000.0,994.8,940.7,52.2,0.1,125.8,2.1,8.9,167.2,173.0,1063.5,1444.7,135.84,31.815,24.4375,29.182,15.679999999999998,32.6825,21.025000000000002,11.657499999999995,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,446.7,0
1,14,Chhattisgarh,Durg,1986,1.0,1.0,1000.0,1112.7,979.3,113.60000000000001,0.0,134.0,3.07,11.3,187.0,192.3,1051.2,1310.0,124.62,31.9375,24.465000000000003,29.266000000000002,16.088,32.55583333333333,20.979166666666664,11.576666666666668,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,489.4,0
1,14,Chhattisgarh,Durg,1987,1.0,1.0,1000.0,742.6,628.5999999999999,108.49999999999999,0.0,163.3,3.58,13.36,211.0,221.0,1052.8,1320.8,125.46,33.08,25.5075,29.23,15.847999999999995,32.77,21.085,11.685000000000002,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,606.0,0
1,14,Chhattisgarh,Durg,1988,1.3,1.3,1000.0,650.1,632.1,15.899999999999999,0.0,147.4,7.6,17.5,204.3,216.5,1038.6,1254.2,120.76,32.0875,24.735000000000003,29.386000000000003,16.018,32.76999999999999,21.221666666666668,11.548333333333321,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,592.0,0
1,14,Chhattisgarh,Durg,1989,3.3,2.8,848.48,1092.1,201.5,0.0,0.0,149.5,11.2,25.1,218.8,229.7,1040.4,1259.3,121.04,31.677500000000002,24.365,29.128000000000004,15.677999999999997,32.36000000000001,20.723333333333333,11.636666666666674,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,612.4,0
1,14,Chhattisgarh,Durg,1990,3.4,2.9,852.94,1309.7,1037.3000000000002,143.0,0.0,156.79,7.49,16.79,209.89,230.49,1035.69,1361.09,131.42,31.2975,23.9575,29.542,16.332,32.098333333333336,20.749166666666664,11.349166666666672,15.54,7.7,2.53,25.76,1669.0,4366.0,164.0,LOAMY,1277.0,842.0,1
1,14,Chhattisgarh,Durg,1991,2.6,2.7,1038.46,764.9,718.5,28.0,0.0,190.35,10.64,23.13,260.89,276.16,1036.39,1352.39,130.49,31.9725,24.515,29.258,16.134,32.530833333333334,21.145,11.385833333333334,16.35,13.01,4.65,34.02,1757.0,4431.0,164.0,LOAMY,1277.0,1089.0,1
1,14,Chhattisgarh,Durg,1992,1.6,2.3,1437.5,923.2,828.8,0.0,0.0,179.91,15.08,27.99,269.73,288.32,1037.89,1357.69,130.81,32.385000000000005,24.849999999999998,28.936,15.681999999999999,32.61750000000001,21.001666666666665,11.615833333333342,16.31,12.98,4.64,33.92,1757.0,4431.0,164.0,LOAMY,1277.0,986.0,1
1,14,Chhattisgarh,Durg,1993,2.5,2.6,1040.0,887.7,778.9,98.3,0.0,192.53,15.95,27.93,274.83,300.18,1044.89,1417.39,135.65,32.425000000000004,25.0675,29.226,15.889999999999997,32.59916666666667,21.0575,11.541666666666668,21.91,13.26,5.17,40.34,2195.0,5187.0,164.0,LOAMY,1277.0,1000.0,1
1,14,Chhattisgarh,Durg,1994,1.2,1.2,1000.0,1462.9,1385.0,74.9,0.0,193.7,20.48,31.57,264.83,305.07,1046.77,1451.25,138.64,31.285,23.885,29.21,15.870000000000001,32.34833333333333,20.76083333333333,11.587499999999999,22.02,10.39,2.73,35.14,1292.0,4252.0,164.0,LOAMY,1277.0,1192.0,1
1,14,Chhattisgarh,Durg,1995,0.9,1.0,1111.11,1350.6,1193.6,157.0,0.0,202.48,21.1,32.38,278.03,312.44,1048.54,1455.71,138.83,32.8025,25.29,29.191999999999997,15.930000000000001,32.5375,20.933333333333334,11.604166666666668,22.04,10.4,2.74,35.18,1292.0,4252.0,164.0,LOAMY,1277.0,1311.0,1
1,14,Chhattisgarh,Durg,1996,0.8,0.8,1000.0,1289.7,1201.8,87.9,0.0,194.32,22.23,33.2,281.84,307.06,1050.72,1427.29,135.84,32.42,24.74,29.68,15.88,32.995,21.11,11.884999999999998,22.41,10.57,2.78,35.77,1292.0,4252.0,164.0,LOAMY,1277.0,1188.0,1
1,14,Chhattisgarh,Durg,1997,1.4,1.4,1000.0,1586.7,1429.6,111.1,0.0,203.84,23.76,33.64,279.5,311.76,1052.61,1426.93,135.56,32.545,24.865,29.3,15.930000000000001,32.52833333333333,20.8325,11.69583333333333,31.21,12.1,4.81,48.12,1089.0,4475.0,164.0,LOAMY,1277.0,1196.0,1
1,14,Chhattisgarh,Durg,1998,1.38,1.38,1000.0,1313.5,1065.5,196.5,0.0,149.86,32.37,44.21,245.68,275.68,1042.11,1340.24,128.61,33.0625,25.34,29.604000000000003,16.494,33.060833333333335,21.4875,11.573333333333334,36.53,16.755000000000003,6.84,60.16,2390.0,5735.5,164.0,LOAMY,1277.0,1497.0,1
1,14,Chhattisgarh,Durg,1999,1.38,1.38,1000.0,1766.0,1591.7,142.5,0.0,188.55,36.68,45.88,271.46,325.79,1045.72,1416.12,135.42,31.855000000000004,24.245,29.625999999999998,15.806000000000001,32.81333333333334,20.93916666666667,11.874166666666671,36.53,16.755000000000003,6.84,60.16,2390.0,5735.5,164.0,LOAMY,1277.0,1303.0,1
1,14,Chhattisgarh,Durg,2000,1.29,1.15,894.94,,,,0.0,138.29,47.62,56.91,233.03,264.78,1023.38,1210.93,118.33,31.837500000000002,24.4,29.926000000000005,16.56,32.78083333333333,21.22416666666667,11.556666666666658,35.63,16.07,6.37,58.07,1203.0,3917.0,164.0,LOAMY,1277.0,1340.0,1
1,14,Chhattisgarh,Durg,2001,1.2,1.71,1423.7,,,,0.0,202.12,52.73,60.12,302.02,339.55,1035.78,1341.98,129.56,31.4625,24.02,30.088,16.701999999999998,32.660833333333336,21.055833333333332,11.605000000000004,33.16,14.31,4.54,52.01,878.0,1816.0,164.0,LOAMY,1277.0,1288.0,1
1,14,Chhattisgarh,Durg,2002,1.25,1.67,1338.07,1092.1,732.4,50.0,0.0,162.84,58.08,66.19,264.99,300.77,1032.39,1283.3,124.3,32.3175,24.8775,29.887999999999998,16.498,33.11333333333334,21.50833333333333,11.605000000000008,27.41,13.71,6.12,47.25,1104.0,3455.0,164.0,LOAMY,1277.0,1375.0,1
1,14,Chhattisgarh,Durg,2003,0.96,1.33,1384.66,,,,0.0,173.33,54.24,61.6,267.95,311.63,1038.52,1379.58,132.84,32.5675,25.130000000000003,29.49,16.11,33.00666666666667,21.406666666666666,11.600000000000001,27.13,11.63,4.96,43.73,1249.0,3834.0,164.0,LOAMY,1277.0,,1
1,14,Chhattisgarh,Durg,2004,0.7,1.08,1526.54,997.9,984.6,13.3,0.0,187.88,74.83,81.37,307.95,366.27,1039.53,1416.16,136.23,32.0075,24.565,28.82,15.434000000000001,32.42583333333334,20.820833333333336,11.605,37.43,17.5,7.31,62.25,3287.0,10264.0,164.0,LOAMY,1277.0,1920.0,1
1,14,Chhattisgarh,Durg,2005,0.7,1.08,1526.54,1103.9,638.1,12.3,0.0,193.78,82.2,88.11,316.12,382.85,1041.71,1435.08,137.76,32.985,25.5575,29.121999999999996,15.734,32.84833333333333,21.2475,11.60083333333333,38.05,17.44,8.62,64.1,4682.0,12159.0,164.0,LOAMY,1277.0,1524.0,1
1,14,Chhattisgarh,Durg,2006,0.71,1.04,1465.31,886.4,792.2,4.4,0.0,192.2,96.69,102.39,327.54,408.76,1039.95,1433.76,137.87,32.2575,24.8125,30.324,16.936,32.850833333333334,21.245,11.605833333333333,51.15,22.07,10.55,83.77,4055.0,11809.0,164.0,LOAMY,1277.0,1604.0,1
1,14,Chhattisgarh,Durg,2007,0.56,0.87,1551.07,1068.5,1058.8999999999999,7.8,0.0,202.76,99.57,104.48,343.0,437.49,1038.2,1444.62,139.15,32.347500000000004,24.9025,29.514,16.128,32.8325,21.227500000000003,11.605,47.41,22.47,11.0,80.89,4678.0,14567.0,164.0,LOAMY,1277.0,2308.5,1
1,14,Chhattisgarh,Durg,2008,0.46,0.72,1567.28,904.8,898.0,0.0,0.0,179.87,116.15,120.68,332.59,435.93,1031.64,1391.09,134.84,32.115,24.675,29.686,16.3,32.83583333333333,21.231666666666666,11.604166666666668,45.34,29.21,16.68,91.24,5490.0,15713.0,164.0,LOAMY,1277.0,2410.0,1
1,14,Chhattisgarh,Durg,2009,0.56,1.02,1814.16,695.7,691.5,4.2,0.0,158.96,129.02,133.04,316.75,410.81,1026.77,1361.03,132.55,33.5175,26.08,30.462,17.080000000000002,33.75583333333333,22.153333333333336,11.602499999999992,64.9,33.14,17.12,115.16,2712.0,13085.0,164.0,LOAMY,1277.0,3402.0,1
1,14,Chhattisgarh,Durg,2010,0.51,0.96,1861.6,1149.7,1094.1000000000001,47.9,0.0,185.09,129.68,133.93,342.65,460.9,1026.61,1403.63,136.73,32.88,25.439999999999998,29.8,16.416,33.57666666666666,21.973333333333333,11.603333333333328,64.89,36.14,17.98,119.01,6104.0,18461.0,164.0,LOAMY,1277.0,3754.0,1
1,14,Chhattisgarh,Durg,2011,0.54,0.84,1561.11,1282.3,1172.8,27.7,0.014,192.08,143.04,146.62,346.08,481.57,1030.41,1409.94,136.83,32.2,24.7625,29.442,16.056,32.59166666666667,20.989166666666666,11.602500000000003,247.91,147.85,45.19,440.94,8876.0,26018.0,164.0,LOAMY,1277.0,4234.0,1
1,14,Chhattisgarh,Durg,2012,0.48,0.72,1502.72,1092.1,1009.3,56.400000000000006,0.014,195.14,153.83,157.15,372.6,506.04,1029.07,1415.98,137.6,32.54,25.1,29.344,15.968,32.90333333333333,21.30333333333333,11.599999999999998,89.77,55.05,17.07,161.89,3412.0,6284.0,164.0,LOAMY,1277.0,3883.0,1
1,14,Chhattisgarh,Durg,2013,0.49,0.9,1817.44,1568.0,1360.1000000000001,190.7,0.014,197.4,161.84,165.15,381.39,535.27,1030.52,1431.3,138.89,31.44,24.047500000000003,29.363999999999997,15.984,32.524166666666666,20.938333333333336,11.58583333333333,96.42,40.59,14.83,151.84,2585.0,8018.0,164.0,LOAMY,1277.0,5710.5,1
1,14,Chhattisgarh,Durg,2014,0.43,0.7,1627.06,1379.7,1133.4,150.9,0.014,186.58,196.67,199.21,401.8,548.91,1026.15,1438.76,140.21,33.050000000000004,25.6575,30.157999999999998,16.714,33.12,21.492500000000003,11.627499999999994,102.96,61.63,27.35,191.94,4540.0,12788.0,164.0,LOAMY,1277.0,5430.5,1
1,14,Chhattisgarh,Durg,2015,0.44,0.75,1687.82,1008.7,888.2,14.9,0.194,112.18,103.18,107.9,237.61,320.33,1030.0,1438.03,139.61,32.3525,25.6575,30.266000000000002,17.48,32.91833333333333,21.811666666666667,11.106666666666662,131.4,53.09,25.05,209.54,4123.0,9751.0,164.0,LOAMY,1277.0,7003.0,1
2,14,Chhattisgarh,Bastar,1988,0.1,0.1,1000.0,1419.9,1278.8,65.0,0.0,4.6,0.0,1.3,18.5,18.6,,,,29.435000000000002,22.392500000000002,28.682000000000006,14.632,30.944999999999993,19.17,11.774999999999991,3.59,1.87,0.64,6.11,319.0,838.0,194.0,LOAMY,1535.0,592.0,0
2,14,Chhattisgarh,Bastar,1993,0.1,0.1,1000.0,1157.1,1077.6,57.9,0.0,4.26,0.03,1.335,19.61,19.61,,,,29.759999999999998,22.7125,28.488,14.462,30.82916666666667,19.058333333333334,11.770833333333336,3.59,1.87,0.64,6.11,319.0,838.0,194.0,LOAMY,1535.0,1000.0,1
2,14,Chhattisgarh,Bastar,1994,0.1,0.1,1000.0,1739.2,1682.6999999999998,43.800000000000004,0.0,1.58,0.03,1.335,19.42,19.42,,,,28.785,21.715,28.484,14.452000000000002,30.625,18.826666666666668,11.798333333333332,4.1,1.91,0.49,6.49,187.0,718.0,194.0,LOAMY,1535.0,1192.0,1
2,14,Chhattisgarh,Bastar,1995,0.1,0.1,1000.0,1472.8,1207.7,192.00000000000003,0.0,0.48,0.03,1.335,18.73,18.73,,,,29.9975,22.872500000000002,28.538,14.551999999999998,30.739166666666666,18.935,11.804166666666667,4.09,1.9,0.48,6.48,187.0,718.0,194.0,LOAMY,1535.0,1311.0,1
2,14,Chhattisgarh,Bastar,1996,0.1,0.1,1000.0,1181.5,1158.5,23.0,0.0,1.48,0.03,1.335,19.12,19.12,,,,29.692499999999995,22.46,28.936,14.644,31.136666666666667,19.1675,11.969166666666666,4.1,1.91,0.49,6.5,187.0,718.0,194.0,LOAMY,1535.0,1188.0,1
2,14,Chhattisgarh,Bastar,1997,0.1,0.1,1000.0,1235.6,1092.2,55.300000000000004,0.0,1.21,0.03,1.335,18.78,18.78,,,,30.02,22.7875,28.953999999999997,14.907999999999998,30.9375,19.076666666666664,11.860833333333336,8.44,2.56,1.02,12.01,308.0,1163.0,194.0,LOAMY,1535.0,1196.0,1
2,14,Chhattisgarh,Bastar,1998,0.3,0.3,1000.0,990.1,805.1000000000001,141.5,0.0,2.49,0.03,1.61,23.54,23.54,,,,30.33,23.08,29.106,15.206,31.391666666666662,19.604166666666668,11.787499999999994,9.945,3.235,1.225,14.325,350.5,1178.5,194.0,LOAMY,1535.0,1497.0,1
2,14,Chhattisgarh,Bastar,2000,0.08,0.07,875.0,,,,0.0,2.36,0.03,1.335,22.02,22.02,,,,29.1475,22.057499999999997,29.176,15.134,31.004166666666666,19.228333333333335,11.775833333333331,11.45,3.0,1.07,15.52,6.0,116.0,194.0,LOAMY,1535.0,1340.0,1
2,14,Chhattisgarh,Bastar,2001,0.05,0.06,1200.0,,,,0.0,3.08,0.03,1.335,25.12,26.17,,,,28.9225,21.8275,29.040000000000003,14.984,30.80333333333333,18.99583333333333,11.807500000000001,7.27,3.15,1.12,11.54,163.0,414.0,194.0,LOAMY,1535.0,1288.0,1
2,14,Chhattisgarh,Bastar,2002,0.06,0.1,1666.67,1432.1,893.1,31.6,0.0,2.83,2.16,4.42,25.2,25.2,,,,29.7275,22.634999999999998,28.732,14.678,31.132499999999997,19.328333333333337,11.80416666666666,4.93,2.95,1.2,9.08,142.0,359.0,194.0,LOAMY,1535.0,1375.0,1
2,14,Chhattisgarh,Bastar,2003,0.06,0.04,666.67,,,,0.0,6.36,2.04,4.05,25.82,25.82,,,,29.900000000000002,22.8125,28.603999999999996,14.546000000000001,31.148333333333337,19.343333333333334,11.805000000000003,5.3,3.12,1.25,9.67,141.0,416.0,194.0,LOAMY,1535.0,,1
2,14,Chhattisgarh,Bastar,2004,0.03,0.04,1333.33,1644.2,1366.3,190.1,0.0,6.5,3.06,4.99,27.58,27.58,,,,29.295,22.2025,27.851999999999997,13.797999999999998,30.4075,18.6025,11.805,7.89,3.32,1.93,13.13,292.0,851.0,194.0,LOAMY,1535.0,1920.0,1
2,14,Chhattisgarh,Bastar,2005,0.03,0.04,1333.33,1419.1,1024.6,275.8,0.0,8.01,2.81,4.72,29.71,29.71,,,,29.9425,22.855,28.370000000000005,14.317999999999998,30.936666666666667,19.134999999999998,11.80166666666667,11.67,6.03,2.54,20.25,918.0,1720.0,194.0,LOAMY,1535.0,1524.0,1
2,14,Chhattisgarh,Bastar,2006,0.05,0.04,800.0,1709.8,1349.6,94.5,0.0,9.58,5.12,7.0,33.43,33.43,,,,29.5075,22.417499999999997,28.971999999999998,14.918000000000001,30.76166666666667,18.9575,11.80416666666667,17.37,8.66,3.09,29.12,484.0,1766.0,194.0,LOAMY,1535.0,1604.0,1
2,14,Chhattisgarh,Bastar,2007,0.04,0.06,1500.0,1259.2,1068.0,109.1,0.0,7.13,5.79,7.4,34.61,34.67,,,,29.5875,22.497500000000002,28.607999999999997,14.554000000000002,30.92,19.115,11.805000000000003,15.33,3.5,1.08,19.92,136.0,1293.0,194.0,LOAMY,1535.0,2308.5,1
2,14,Chhattisgarh,Bastar,2008,0.05,0.07,1400.0,1398.3,1164.1,40.7,0.0,7.69,5.49,7.15,35.16,35.16,,,,29.0725,21.98,28.903999999999996,14.846,30.839166666666667,19.0325,11.806666666666668,12.5,7.11,3.24,22.86,742.0,2403.0,194.0,LOAMY,1535.0,2410.0,1
2,14,Chhattisgarh,Bastar,2009,0.02,0.03,1500.0,1030.9,963.0,26.0,0.0,7.28,5.94,7.68,35.69,35.69,,,,30.325,23.235,29.514,15.457999999999998,31.635833333333334,19.830833333333334,11.805,21.84,14.03,3.53,39.41,393.0,1055.0,194.0,LOAMY,1535.0,3402.0,1
2,14,Chhattisgarh,Bastar,2011,0.01,0.01,1000.0,1160.5,982.5,41.2,0.0,8.88,8.43,9.84,37.88,42.72,,,,29.3275,22.235,28.616000000000003,14.563999999999998,30.66083333333333,18.854999999999997,11.805833333333332,34.68,24.19,8.77,67.64,1541.0,3376.0,194.0,LOAMY,1535.0,4234.0,1
2,14,Chhattisgarh,Bastar,2012,0.02,0.03,1500.0,1542.6,1348.1,80.5,0.0,9.74,15.29,16.68,44.16,44.16,,,,29.509999999999998,22.4175,28.923999999999996,14.872,31.129166666666666,19.324166666666667,11.805,34.46,18.04,5.59,58.09,848.0,2756.0,194.0,LOAMY,1535.0,3883.0,1
2,14,Chhattisgarh,Bastar,2013,0.03,0.05,1666.67,1434.5,1112.3,199.2,0.0,8.75,24.22,25.42,47.16,47.16,,,,28.9825,21.8975,28.764,14.709999999999999,30.846666666666675,19.043333333333333,11.803333333333342,30.62,13.22,5.41,49.25,442.0,1642.0,194.0,LOAMY,1535.0,5710.5,1
2,14,Chhattisgarh,Bastar,2014,0.03,0.04,1333.33,1476.6,1237.6999999999998,101.7,0.0,8.5,24.8,26.57,48.34,48.77,,,,30.252499999999998,23.165,29.4,15.345999999999998,31.3025,19.49666666666667,11.805833333333329,27.52,13.86,5.28,46.65,192.0,1263.0,194.0,LOAMY,1535.0,5430.5,1
2,14,Chhattisgarh,Bastar,2015,0.06,0.09,1500.0,1538.5,1350.2,38.8,0.0,86.53,51.19,52.61,151.42,171.47,,,,29.7225,23.165,29.362000000000002,16.080000000000002,31.103333333333335,19.802500000000002,11.300833333333333,29.58,20.06,7.16,56.8,1438.0,3568.0,194.0,LOAMY,1535.0,7003.0,1
3,14,Chhattisgarh,Raipur,1966,11.0,5.0,454.55,941.5,833.9000000000001,76.9,0.0,132.2,0.0,3.8,186.9,186.9,856.4,969.4,113.19,32.58,25.18,29.746000000000002,16.474,33.13833333333334,21.27333333333333,11.865000000000013,26.14,11.78,7.01,44.92,1814.0,5750.0,201.0,USTALF/USTOLLS,1388.0,122.10000000000001,0
3,14,Chhattisgarh,Raipur,1967,11.4,9.8,859.65,1409.5,1244.3000000000002,30.2,0.0,156.2,0.0,3.83,184.8,186.4,878.4,1097.2,124.91,32.19,24.6875,29.808,16.156,32.70916666666667,20.93583333333333,11.773333333333337,26.14,11.78,7.01,44.92,1814.0,5750.0,201.0,USTALF/USTOLLS,1388.0,96.9,0
3,14,Chhattisgarh,Raipur,1968,11.5,6.0,521.74,1077.4,968.9000000000001,85.4,0.0,162.1,0.0,4.33,207.5,208.9,889.3,1124.2,126.41,31.9025,24.8675,28.776,15.760000000000002,32.097500000000004,20.67916666666667,11.418333333333333,26.14,11.78,7.01,44.92,1814.0,5750.0,201.0,USTALF/USTOLLS,1388.0,89.0,0
3,14,Chhattisgarh,Raipur,1969,10.5,6.9,657.14,937.1,886.9,14.399999999999999,0.0,168.8,0.0,4.61,214.0,214.0,888.0,1101.0,123.99,31.669999999999998,24.5175,29.764000000000003,16.252000000000002,32.69833333333333,21.142500000000002,11.555833333333329,26.14,11.78,7.01,44.92,1814.0,5750.0,201.0,USTALF/USTOLLS,1388.0,99.65,0
3,14,Chhattisgarh,Raipur,1970,10.1,7.8,772.28,1707.2,1636.9,14.0,0.0,172.6,0.0,4.82,205.2,206.5,896.0,1158.0,129.24,31.0925,24.0925,28.662,15.863999999999999,31.93083333333333,20.902500000000003,11.028333333333325,26.14,11.78,7.01,44.92,1814.0,5750.0,201.0,USTALF/USTOLLS,1388.0,126.4,0
3,14,Chhattisgarh,Raipur,1971,9.6,5.9,614.58,1344.9,1028.8,152.2,0.0,176.9,0.0,5.45,218.6,219.4,902.0,1180.0,130.82,30.9225,24.057499999999997,28.07,15.61,31.27333333333333,20.36,10.91333333333333,26.14,11.78,7.01,44.92,1814.0,5750.0,201.0,USTALF/USTOLLS,1388.0,138.0,0
3,14,Chhattisgarh,Raipur,1972,8.3,6.4,771.08,1073.3,1003.3,49.8,0.0,179.0,0.0,6.36,220.4,221.3,906.0,1198.0,132.23,32.7925,25.04,28.958,15.564000000000002,32.68583333333333,20.949166666666667,11.736666666666661,26.14,11.78,7.01,44.92,1814.0,5750.0,201.0,USTALF/USTOLLS,1388.0,138.2,0
3,14,Chhattisgarh,Raipur,1973,7.8,5.4,692.31,1420.5,1212.1,198.0,0.0,145.1,0.0,6.32,188.9,205.1,915.0,1234.0,134.86,31.884999999999998,24.92,28.907999999999998,16.395999999999997,32.67250000000001,21.605,11.067500000000006,26.14,11.78,7.01,44.92,1814.0,5750.0,201.0,USTALF/USTOLLS,1388.0,190.6,0
3,14,Chhattisgarh,Raipur,1974,7.9,5.2,658.23,769.7,668.4,92.9,0.0,125.5,0.0,8.32,176.7,176.7,907.0,1035.0,114.11,32.277499999999996,25.02,28.529999999999994,15.325999999999999,32.31416666666667,21.0975,11.216666666666672,26.14,11.78,7.01,44.92,1814.0,5750.0,201.0,USTALF/USTOLLS,1388.0,207.0,0
3,14,Chhattisgarh,Raipur,1975,8.1,6.8,839.51,1187.6,1083.5,90.4,0.0,161.0,0.0,9.32,199.1,204.0,922.0,1231.7,133.59,31.465,24.285,28.115999999999996,15.358,32.046666666666674,20.75,11.296666666666674,26.14,11.78,7.01,44.92,1814.0,5750.0,201.0,USTALF/USTOLLS,1388.0,151.6,0
3,14,Chhattisgarh,Raipur,1976,7.5,3.1,413.33,1119.9,1102.1000000000001,5.6000000000000005,0.0,177.2,4.27,8.69,235.0,237.8,910.0,1181.0,129.78,32.1875,23.99,29.910000000000004,16.05,32.81416666666667,20.74833333333334,12.065833333333334,26.14,11.78,7.01,44.92,1814.0,5750.0,201.0,USTALF/USTOLLS,1388.0,235.2,0
3,14,Chhattisgarh,Raipur,1977,6.9,4.9,710.14,1167.6,1074.5,28.700000000000003,0.0,220.0,0.76,8.75,258.8,262.1,921.8,1233.3,133.79,31.97,24.455,29.419999999999998,16.176,32.56166666666667,21.00333333333333,11.558333333333337,26.14,11.78,7.01,44.92,1814.0,5750.0,201.0,USTALF/USTOLLS,1388.0,220.2,0
