Dist Code,State Code,State Name,Dist Name,Year,CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),ANNUAL RAINFALL (Millimeters),KHARIF_RAIN_MM,RABI_RAIN_MM,CHICKPEA IRRIGATED AREA (1000 ha),CANALS AREA (1000 ha),TUBE WELLS AREA (1000 ha),TOTAL WELLS AREA (1000 ha),NET AREA (1000 ha),GROSS AREA (1000 ha),NET CROPPED AREA (1000 ha),GROSS CROPPED AREA (1000 ha),CROPING INTENSITY (Percent),KHARIF_TMAX,KHARIF_TMIN,RABI_TMAX,RABI_TMIN,ANNUAL_TMAX,ANNUAL_TMIN,DIURNAL_TEMP_RANGE,N_KG_PER_HA,P_KG_PER_HA,K_KG_PER_HA,NPK_TOTAL_KG_PER_HA,FERT_KHARIF_TONS,FERT_RABI_TONS,GROWING_PERIOD_DAYS,SOIL_TYPE_DOMINANT,ANNUAL NORMAL RAINFALL (Millimeters),CHICKPEA_STATE_PRICE,FERT_DATA_AVAILABLE
11,6,Madhya Pradesh,Seoni / Shivani,1974,28.6,15.3,534.97,1208.2,996.2,209.50000000000003,0.2,14.3,0.0,2.81,25.4,25.4,369.0,399.0,108.13,31.515000000000004,23.2275,27.472,12.208000000000002,31.63500000000001,18.3825,13.252500000000008,4.0,2.57,0.33,6.9,472.0,1154.0,240.0,VERTIC,1447.0,170.39999999999998,0
11,6,Madhya Pradesh,Seoni / Shivani,1975,30.0,14.2,473.33,1236.5,1072.7,149.6,0.2,14.1,0.0,2.87,23.9,23.9,371.3,403.9,108.78,30.03,23.255,27.189999999999998,12.176,31.003333333333334,18.360833333333332,12.642500000000002,4.0,2.57,0.33,6.9,472.0,1154.0,240.0,VERTIC,1447.0,110.3,0
11,6,Madhya Pradesh,Seoni / Shivani,1976,32.0,12.1,378.13,1119.9,1055.5,17.800000000000004,0.3,13.3,0.0,3.39,23.4,24.1,363.0,387.0,106.61,30.634999999999998,22.932499999999997,28.612000000000002,14.234,31.463333333333335,19.073333333333334,12.39,4.0,2.57,0.33,6.9,472.0,1154.0,240.0,VERTIC,1447.0,124.4,0
11,6,Madhya Pradesh,Seoni / Shivani,1977,29.1,6.0,206.19,1501.8,1212.1,272.09999999999997,0.1,14.0,0.0,2.93,23.8,24.7,373.7,401.9,107.55,30.71,23.034999999999997,28.503999999999998,13.530000000000001,31.623333333333335,18.81,12.813333333333336,4.0,2.57,0.33,6.9,472.0,1154.0,240.0,VERTIC,1447.0,173.25,0
11,6,Madhya Pradesh,Seoni / Shivani,1978,26.1,10.6,406.13,958.1,837.9,90.9,0.2,13.2,0.0,3.96,22.6,25.8,370.0,396.0,107.03,30.435000000000002,22.7825,27.880000000000003,13.065999999999999,31.124999999999996,18.606666666666666,12.51833333333333,4.0,2.57,0.33,6.9,472.0,1154.0,240.0,VERTIC,1447.0,170.6,0
11,6,Madhya Pradesh,Seoni / Shivani,1979,32.7,9.3,284.4,1026.9,918.3000000000001,104.5,0.3,12.7,0.0,3.6,23.6,24.6,359.9,378.1,105.06,32.152499999999996,23.5775,27.728,14.998000000000001,31.5925,19.395833333333332,12.196666666666669,4.0,2.57,0.33,6.9,472.0,1154.0,240.0,VERTIC,1447.0,200.35,0
11,6,Madhya Pradesh,Seoni / Shivani,1980,27.2,10.1,371.32,1009.4,950.5999999999999,51.300000000000004,0.4,14.3,0.0,3.86,24.6,26.6,366.6,390.1,106.41,31.1475,22.7,28.733999999999998,14.124,32.10583333333334,19.235,12.870833333333337,4.0,2.57,0.33,6.9,472.0,1154.0,240.0,VERTIC,1447.0,313.0,0
11,6,Madhya Pradesh,Seoni / Shivani,1981,30.5,12.9,422.95,1269.8,1151.2,37.8,0.6,16.2,0.0,3.59,25.1,28.2,371.5,399.6,107.56,31.21,23.5525,27.572000000000003,13.25,31.293333333333337,18.9225,12.370833333333337,4.0,2.57,0.33,6.9,472.0,1154.0,240.0,VERTIC,1447.0,232.8,0
11,6,Madhya Pradesh,Seoni / Shivani,1982,35.9,15.6,434.54,1140.8,993.0,114.2,0.6,14.0,0.0,4.19,26.7,27.7,378.5,407.4,107.64,31.740000000000002,23.334999999999997,27.43,14.819999999999999,30.971666666666668,19.371666666666666,11.600000000000001,4.0,2.57,0.33,6.9,472.0,1154.0,240.0,VERTIC,1447.0,218.1,0
11,6,Madhya Pradesh,Seoni / Shivani,1983,33.9,13.8,407.08,1310.0,1219.0,87.1,0.6,14.1,0.0,4.42,26.2,27.1,383.2,417.4,108.92,31.374999999999996,24.15,26.802,12.623999999999999,30.789999999999996,18.82916666666667,11.960833333333326,4.0,2.57,0.33,6.9,472.0,1154.0,240.0,VERTIC,1447.0,288.1,0
11,6,Madhya Pradesh,Seoni / Shivani,1984,26.9,12.9,479.55,1002.1,927.2,66.69999999999999,0.8,15.8,0.0,2.97,27.0,29.8,380.4,413.4,108.68,30.377499999999998,22.810000000000002,27.906,12.608,31.535833333333333,18.353333333333335,13.182499999999997,4.0,2.57,0.33,6.9,472.0,1154.0,240.0,VERTIC,1447.0,394.0,0
11,6,Madhya Pradesh,Seoni / Shivani,1985,27.1,9.6,354.24,771.7,595.5,166.4,1.4,16.7,0.0,3.27,29.4,33.0,384.3,426.5,110.98,30.675,23.287499999999998,27.494,13.706,31.50166666666666,19.17666666666667,12.324999999999992,4.0,2.57,0.33,6.9,472.0,1154.0,240.0,VERTIC,1447.0,376.7,0
11,6,Madhya Pradesh,Seoni / Shivani,1986,24.0,13.0,541.67,1271.1,900.6,323.70000000000005,1.3,14.1,0.01,5.74,29.0,32.9,376.1,410.2,109.07,31.1675,23.044999999999998,27.926,13.878000000000004,31.496666666666666,19.025000000000002,12.471666666666664,4.0,2.57,0.33,6.9,472.0,1154.0,240.0,VERTIC,1447.0,329.1,0
11,6,Madhya Pradesh,Seoni / Shivani,1987,26.0,13.0,500.0,814.1,625.8,175.0,1.2,12.1,0.0,5.81,25.0,25.0,363.2,401.1,110.44,32.87,23.725,28.387999999999998,13.280000000000001,32.12916666666667,18.92833333333333,13.200833333333339,4.0,2.57,0.33,6.9,472.0,1154.0,240.0,VERTIC,1447.0,436.7,0
11,6,Madhya Pradesh,Seoni / Shivani,1988,25.1,12.8,509.96,1086.4,983.4999999999999,78.1,1.4,20.7,0.0,6.4,36.1,36.1,367.9,406.9,110.6,31.105,23.6325,28.54,13.437999999999999,31.968333333333334,19.201666666666664,12.76666666666667,4.0,2.57,0.33,6.9,472.0,1154.0,240.0,VERTIC,1447.0,551.8,0
11,6,Madhya Pradesh,Seoni / Shivani,1989,26.4,16.5,625.0,1093.9,1029.1000000000001,38.1,1.9,21.5,0.0,7.7,40.1,40.1,375.5,426.7,113.64,31.3375,22.53,28.27,13.029999999999998,31.7375,18.325,13.412500000000001,4.0,2.57,0.33,6.9,472.0,1154.0,240.0,VERTIC,1447.0,607.7,0
11,6,Madhya Pradesh,Seoni / Shivani,1990,28.5,18.2,638.6,1395.1,1230.7,123.80000000000001,2.68,24.5,0.5,9.9,43.8,43.8,377.6,445.8,118.06,29.814999999999998,22.895000000000003,28.497999999999998,13.89,30.907499999999995,18.844166666666666,12.063333333333329,4.0,2.57,0.33,6.9,472.0,1154.0,240.0,VERTIC,1447.0,578.0,1
11,6,Madhya Pradesh,Seoni / Shivani,1991,15.7,8.6,547.77,829.9,753.0999999999999,16.7,3.01,17.35,0.2,12.42,40.6,40.6,343.5,375.4,109.29,31.064999999999998,23.245,28.151999999999997,13.692000000000002,31.536666666666672,19.15,12.386666666666674,6.98,4.31,0.67,11.96,472.0,1162.0,240.0,VERTIC,1447.0,584.0,1
11,6,Madhya Pradesh,Seoni / Shivani,1992,19.3,9.6,497.41,966.6,831.7,0.0,5.0,26.26,0.16,16.08,56.8,56.8,363.9,416.1,114.34,31.377499999999998,24.0425,27.189999999999998,13.824000000000002,31.246666666666666,19.508333333333336,11.73833333333333,6.3,3.89,0.6,10.79,472.0,1162.0,240.0,VERTIC,1447.0,698.0,1
11,6,Madhya Pradesh,Seoni / Shivani,1993,23.7,15.4,649.79,1123.3,1063.6000000000001,50.199999999999996,5.99,31.12,0.02,18.87,64.8,64.8,377.0,460.2,122.07,31.134999999999998,23.939999999999998,28.183999999999997,13.379999999999999,31.365833333333338,19.2,12.165833333333339,5.49,5.94,0.49,11.91,599.0,1255.0,240.0,VERTIC,1447.0,953.0,1
11,6,Madhya Pradesh,Seoni / Shivani,1994,33.5,25.8,770.15,1745.7,1668.1,77.60000000000001,8.47,32.73,0.02,20.28,69.2,69.3,374.63,455.55,121.6,29.3725,22.965,27.608000000000004,13.77,30.775833333333335,18.965833333333332,11.810000000000002,5.62,3.55,0.26,9.42,330.0,1307.0,240.0,VERTIC,1447.0,825.5,1
11,6,Madhya Pradesh,Seoni / Shivani,1995,33.7,14.7,436.2,1001.9,820.4,69.8,8.71,33.69,0.11,19.34,69.4,69.4,372.22,454.61,122.13,31.5525,24.5475,27.468,14.026000000000002,30.959166666666672,19.505,11.454166666666673,5.63,3.55,0.26,9.44,330.0,1307.0,240.0,VERTIC,1447.0,881.0,1
11,6,Madhya Pradesh,Seoni / Shivani,1996,30.1,21.4,710.96,1085.3,875.3,197.6,7.36,34.41,0.18,22.75,72.0,72.0,375.67,465.0,123.78,30.845,24.2025,28.26,13.780000000000001,31.566666666666674,19.611666666666668,11.955000000000005,5.5,3.47,0.25,9.23,330.0,1307.0,240.0,VERTIC,1447.0,1140.0,1
11,6,Madhya Pradesh,Seoni / Shivani,1997,25.9,8.9,343.63,1370.8,981.9999999999999,380.40000000000003,3.7,27.75,0.75,15.61,56.92,56.92,371.94,462.7,124.4,30.965,23.560000000000002,27.103999999999996,13.790000000000001,30.70083333333334,19.078333333333333,11.622500000000006,8.79,5.76,0.59,15.14,1027.0,3071.0,240.0,VERTIC,1447.0,1009.0,1
11,6,Madhya Pradesh,Seoni / Shivani,1998,29.8,17.6,590.6,1118.1,908.9,166.8,5.93,35.87,0.4,22.03,73.32,73.32,371.74,463.65,124.72,31.607499999999998,24.4975,28.364000000000004,13.703999999999999,31.74666666666667,19.486666666666668,12.260000000000002,11.870000000000001,7.15,0.675,19.66,1341.5,4315.0,240.0,VERTIC,1447.0,998.5,1
11,6,Madhya Pradesh,Seoni / Shivani,1999,30.3,22.7,749.17,1315.6,1122.0,184.89999999999998,6.6,38.66,0.59,24.33,79.85,79.85,370.72,465.49,125.56,30.592499999999998,22.98,28.136000000000003,13.518,31.60416666666666,18.906666666666666,12.697499999999994,11.870000000000001,7.15,0.675,19.66,1341.5,4315.0,240.0,VERTIC,1447.0,1158.0,1
11,6,Madhya Pradesh,Seoni / Shivani,2000,27.8,13.0,467.63,756.4,742.7,13.7,7.41,38.26,0.53,24.01,79.15,79.15,353.73,429.99,121.56,30.69,23.165,29.183999999999997,13.75,31.838333333333335,19.045,12.793333333333333,9.03,5.43,0.65,15.11,715.0,2270.0,240.0,VERTIC,1447.0,1547.0,1
11,6,Madhya Pradesh,Seoni / Shivani,2001,33.4,24.3,727.54,931.3,739.5,146.9,9.81,42.73,0.81,27.84,87.17,87.17,364.8,453.71,124.37,30.59,22.99,28.666000000000004,14.142000000000001,31.58,19.10083333333333,12.479166666666668,9.69,4.85,0.44,14.98,881.0,2820.0,240.0,VERTIC,1447.0,1375.0,1
11,6,Madhya Pradesh,Seoni / Shivani,2002,38.7,27.3,705.43,1187.5,1093.5,79.3,11.59,45.95,1.38,29.57,93.75,93.75,364.5,460.47,126.33,31.157500000000002,23.555,28.742,14.213999999999999,32.06333333333333,19.581666666666667,12.481666666666666,11.52,6.25,0.68,18.45,1298.0,3830.0,240.0,VERTIC,1447.0,1467.0,1
11,6,Madhya Pradesh,Seoni / Shivani,2003,40.6,29.9,736.45,1383.2,1257.3,121.30000000000001,12.54,49.24,1.54,31.36,96.82,96.82,367.76,471.0,128.07,31.0875,23.485,28.356,13.829999999999998,31.793333333333337,19.312499999999996,12.48083333333334,12.22,6.65,0.61,19.48,1206.0,4343.0,240.0,VERTIC,1447.0,1344.0,1
11,6,Madhya Pradesh,Seoni / Shivani,2004,43.06,28.14,653.51,753.8,708.3,42.9,14.33,49.23,1.77,30.93,97.0,97.0,364.56,468.66,128.55,31.2125,23.615000000000002,28.122000000000003,13.596,31.8075,19.328333333333337,12.479166666666664,11.42,7.69,0.72,19.84,1385.0,4287.0,240.0,VERTIC,1447.0,1347.0,1
11,6,Madhya Pradesh,Seoni / Shivani,2005,45.53,32.37,710.96,1449.1,1301.3,126.39999999999999,15.92,56.03,2.9,33.39,110.51,110.51,367.98,499.6,135.77,31.76,24.16,27.828000000000003,13.303999999999998,31.674166666666665,19.195,12.479166666666664,13.56,7.65,0.84,22.05,1614.0,5887.0,240.0,VERTIC,1447.0,1745.0,1
11,6,Madhya Pradesh,Seoni / Shivani,2006,46.2,29.83,645.67,1322.5,1165.5,35.8,16.17,56.75,2.98,34.8,113.68,113.68,371.74,493.73,132.82,31.207499999999996,23.605,29.360000000000003,14.834,31.894999999999996,19.414166666666667,12.48083333333333,14.83,9.05,0.85,24.73,1899.0,6136.0,240.0,VERTIC,1447.0,2148.0,1
11,6,Madhya Pradesh,Seoni / Shivani,2007,47.2,21.9,463.98,966.7,955.7,5.7,16.93,64.73,3.72,37.12,125.04,125.04,372.22,505.64,135.84,31.48,23.880000000000003,28.410000000000004,13.882,31.81166666666667,19.331666666666667,12.480000000000004,19.71,10.74,0.72,31.17,2223.0,7878.0,240.0,VERTIC,1447.0,2388.0,1
11,6,Madhya Pradesh,Seoni / Shivani,2008,47.5,33.6,707.37,942.9,869.8,31.1,16.57,56.93,4.98,38.57,116.38,116.38,368.73,496.54,134.66,30.732499999999998,23.132500000000004,28.401999999999997,13.876000000000001,31.621666666666666,19.14166666666667,12.479999999999997,18.14,12.02,1.16,31.31,2528.0,7206.0,240.0,VERTIC,1447.0,2135.0,1
11,6,Madhya Pradesh,Seoni / Shivani,2009,48.1,34.1,708.94,889.1,870.0,16.1,16.71,57.14,4.48,41.35,121.32,121.32,372.32,502.84,135.06,32.455,24.854999999999997,29.204,14.680000000000001,32.652499999999996,20.174999999999997,12.4775,24.77,14.91,1.37,41.05,2802.0,10685.0,240.0,VERTIC,1447.0,2005.0,1
11,6,Madhya Pradesh,Seoni / Shivani,2010,51.3,35.4,690.06,,,,17.52,59.73,5.74,45.91,132.15,132.15,384.49,535.89,139.38,32.025,24.424999999999997,28.636000000000003,14.107999999999999,32.62083333333333,20.14,12.48083333333333,25.62,16.22,2.31,44.15,3431.0,11629.0,240.0,VERTIC,1447.0,2235.0,1
11,6,Madhya Pradesh,Seoni / Shivani,2011,44.5,32.1,721.35,,,,16.09,62.77,6.23,51.12,141.39,141.39,397.84,538.44,135.34,30.759999999999994,23.1575,28.35,13.825999999999999,31.534166666666668,19.054166666666667,12.48,29.21,16.09,1.76,47.07,3376.0,12080.0,240.0,VERTIC,1447.0,3357.0,1
11,6,Madhya Pradesh,Seoni / Shivani,2012,46.4,39.52,851.72,1118.5,958.4,151.20000000000002,16.43,68.66,11.53,58.47,161.47,161.47,400.63,561.34,140.11,31.090000000000003,23.4925,27.942,13.416,31.605,19.125833333333336,12.479166666666664,33.45,18.1,1.97,53.53,3801.0,14224.0,240.0,VERTIC,1447.0,3303.5,1
11,6,Madhya Pradesh,Seoni / Shivani,2013,44.0,43.12,980.0,1734.7,1483.6,174.0,16.4,85.57,15.92,65.41,188.06,188.06,396.88,578.04,145.65,30.2825,22.682499999999997,27.815999999999995,13.292000000000002,31.175000000000008,18.695833333333336,12.479166666666671,36.88,14.73,0.54,52.15,2948.0,13000.0,240.0,VERTIC,1447.0,2886.0,1
11,6,Madhya Pradesh,Seoni / Shivani,2014,42.0,21.0,500.0,880.3,727.3000000000001,92.7,14.99,86.53,24.83,82.71,202.76,202.76,398.77,577.89,144.92,31.9275,24.3275,29.127999999999997,14.601999999999999,31.985,19.504166666666666,12.480833333333333,40.06,17.2,0.87,58.13,3820.0,14542.0,240.0,VERTIC,1447.0,3513.5,1
11,6,Madhya Pradesh,Seoni / Shivani,2015,48.0,40.0,833.33,1013.7,786.4000000000001,86.8,15.39,83.18,26.08,77.33,190.81,190.81,390.48,563.18,144.23,31.32,24.3275,28.718,15.246,31.659166666666664,19.7725,11.886666666666663,50.36,20.48,1.07,71.91,4836.0,17858.0,240.0,VERTIC,1447.0,4467.0,1
12,6,Madhya Pradesh,Mandla,1966,17.0,5.0,294.12,982.1,935.5,37.0,0.0,0.8,0.0,0.83,2.5,2.5,381.9,402.9,105.5,31.654999999999998,23.3925,28.648000000000003,12.249999999999998,32.030833333333334,18.05666666666667,13.974166666666665,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,57.95,0
12,6,Madhya Pradesh,Mandla,1967,21.0,9.0,428.57,1617.9,1377.9,117.0,0.0,0.1,0.0,0.85,1.6,1.6,410.6,482.5,117.51,30.63,23.195,28.82,11.844000000000001,31.461666666666673,17.8225,13.639166666666672,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,74.85,0
12,6,Madhya Pradesh,Mandla,1968,22.2,10.0,450.45,1392.1,1292.6999999999998,86.69999999999999,0.0,1.0,0.12,0.87,2.6,2.6,412.8,480.7,116.45,31.285,22.4825,27.522000000000002,11.126000000000001,31.243333333333336,16.979166666666668,14.264166666666668,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,74.65,0
12,6,Madhya Pradesh,Mandla,1969,21.3,7.8,366.2,1269.0,1254.7,9.5,0.0,1.0,0.0,0.93,2.8,2.8,411.0,479.0,116.55,30.582500000000003,22.7475,28.684000000000005,12.220000000000002,31.731666666666666,18.118333333333332,13.613333333333333,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,89.0,0
12,6,Madhya Pradesh,Mandla,1970,20.7,10.2,492.75,1671.3,1541.3999999999999,72.8,0.0,1.3,0.0,0.77,3.0,3.0,417.0,492.0,117.99,29.962500000000002,22.58,27.622000000000003,11.352,30.950000000000003,17.631666666666668,13.318333333333335,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,71.7,0
12,6,Madhya Pradesh,Mandla,1971,21.8,12.5,573.39,1804.9,1537.3000000000002,170.20000000000002,0.0,1.3,0.0,0.62,2.7,2.7,421.0,507.0,120.43,29.702499999999997,22.4825,27.206,10.855999999999998,30.47916666666667,16.922500000000003,13.556666666666668,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,83.0,0
12,6,Madhya Pradesh,Mandla,1972,21.1,10.0,473.93,1153.5,1089.8,61.599999999999994,0.0,1.3,0.0,0.87,3.0,3.0,415.0,495.0,119.28,31.717499999999998,22.907500000000002,27.65,10.985999999999999,31.575,17.384166666666665,14.190833333333334,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,126.19999999999999,0
12,6,Madhya Pradesh,Mandla,1973,23.7,11.7,493.67,1692.5,1449.3000000000002,241.29999999999998,0.0,1.4,0.0,0.93,3.2,3.2,423.0,517.0,122.22,30.410000000000004,23.2925,27.768,11.546000000000003,31.581666666666667,18.125833333333336,13.45583333333333,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,185.45,0
12,6,Madhya Pradesh,Mandla,1974,24.5,14.5,591.84,1103.2,1000.0999999999999,93.7,0.0,1.6,0.0,0.93,3.5,3.5,420.0,515.0,122.62,31.2875,23.034999999999997,27.123999999999995,10.860000000000001,31.39166666666667,17.548333333333332,13.843333333333337,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,170.39999999999998,0
12,6,Madhya Pradesh,Mandla,1975,25.4,15.6,614.17,1677.3,1461.7999999999997,192.39999999999998,0.0,1.4,0.0,1.02,3.3,3.3,422.0,520.3,123.29,29.8325,23.0675,26.842000000000002,10.852,30.774166666666662,17.526666666666667,13.247499999999995,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,110.3,0
12,6,Madhya Pradesh,Mandla,1976,19.8,7.3,368.69,1008.1,928.1,29.699999999999996,0.0,2.2,0.0,0.98,4.3,4.3,401.0,466.0,116.21,30.532500000000002,22.8175,28.272,12.828,31.256666666666664,18.22416666666667,13.032499999999995,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,124.4,0
12,6,Madhya Pradesh,Mandla,1977,23.0,8.2,356.52,1497.5,1398.7,90.60000000000001,0.0,1.6,0.0,1.0,3.6,3.6,417.2,509.0,122.0,30.575,22.8925,28.134000000000004,12.112,31.38083333333334,17.9225,13.45833333333334,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,173.25,0
12,6,Madhya Pradesh,Mandla,1978,18.8,9.8,521.28,1352.1,1108.4,208.6,0.0,1.6,0.0,1.1,3.6,3.6,420.0,518.0,123.33,30.2575,22.605,27.47,11.634,30.8725,17.723333333333336,13.149166666666662,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,170.6,0
12,6,Madhya Pradesh,Mandla,1979,23.5,9.0,382.98,829.1,638.5999999999999,182.3,0.1,2.9,0.0,1.33,5.6,5.6,386.6,432.5,111.87,31.95,23.3225,27.375999999999998,13.551999999999998,31.363333333333333,18.489166666666666,12.874166666666667,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,200.35,0
12,6,Madhya Pradesh,Mandla,1980,19.6,10.4,530.61,1382.2,1323.8,51.89999999999999,0.2,4.6,0.0,1.57,7.4,7.4,398.8,476.6,119.51,30.86,22.48,28.278,12.604000000000001,31.769166666666663,18.275833333333335,13.493333333333329,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,313.0,0
12,6,Madhya Pradesh,Mandla,1981,22.0,13.3,604.55,1224.8,1119.0,34.2,0.2,4.4,0.0,2.12,8.0,8.0,406.9,486.2,119.49,30.984999999999996,23.322499999999998,27.188,11.82,31.007499999999997,18.0075,12.999999999999996,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,232.8,0
12,6,Madhya Pradesh,Mandla,1982,25.9,16.1,621.62,1202.2,1047.9,144.9,0.2,4.6,0.0,2.45,8.1,9.6,417.8,501.8,120.11,31.54,23.1,27.008,13.291999999999998,30.68916666666667,18.415000000000003,12.274166666666666,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,218.1,0
12,6,Madhya Pradesh,Mandla,1983,24.4,14.2,581.97,1472.0,1355.9,108.6,0.1,4.2,0.0,2.29,7.4,8.9,429.0,529.8,123.5,31.1475,23.9075,26.436,11.228,30.514166666666664,17.909166666666664,12.605,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,288.1,0
12,6,Madhya Pradesh,Mandla,1984,11.4,7.0,614.04,1326.2,1159.2,159.8,0.2,3.7,0.0,3.07,8.2,11.5,418.9,495.1,118.19,30.137500000000003,22.59,27.512,11.196,31.253333333333334,17.455,13.798333333333336,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,394.0,0
12,6,Madhya Pradesh,Mandla,1985,18.4,10.1,548.91,1479.1,1328.2,139.79999999999998,0.2,5.2,0.0,2.71,9.1,11.2,438.1,534.9,122.1,30.509999999999998,23.135,27.048000000000002,12.258,31.224999999999998,18.286666666666665,12.938333333333333,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,376.7,0
12,6,Madhya Pradesh,Mandla,1986,16.0,12.0,750.0,1177.4,911.3,210.3,0.2,7.2,0.0,1.98,10.6,13.7,433.1,530.3,122.44,30.9,22.7925,27.432,12.402000000000001,31.144166666666663,18.066666666666666,13.077499999999997,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,329.1,0
12,6,Madhya Pradesh,Mandla,1987,21.0,12.0,571.43,1333.7,1054.9,223.4,0.1,5.1,0.01,2.69,9.0,11.0,439.6,555.0,126.25,32.62,23.4925,27.984,11.868,31.84416666666667,18.030833333333334,13.813333333333336,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,436.7,0
12,6,Madhya Pradesh,Mandla,1988,17.6,7.2,409.09,1433.4,1295.7,94.69999999999999,0.1,5.4,0.0,3.2,10.1,11.8,410.1,488.4,119.09,30.825000000000003,23.380000000000003,28.119999999999997,12.016000000000002,31.659999999999997,18.283333333333335,13.376666666666662,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,551.8,0
12,6,Madhya Pradesh,Mandla,1989,14.3,9.6,671.33,960.5,882.0,0.0,0.2,6.1,0.0,2.0,8.9,11.8,425.6,517.0,121.48,31.1325,22.345000000000002,27.834000000000003,11.606,31.457499999999996,17.438333333333333,14.019166666666663,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,607.7,0
12,6,Madhya Pradesh,Mandla,1990,18.2,14.7,807.69,1858.3,1660.3000000000002,126.3,0.08,6.3,0.0,1.0,9.5,12.4,432.9,551.7,127.44,29.662499999999998,22.75,28.076,12.475999999999999,30.64583333333333,17.9825,12.663333333333327,2.9,0.84,0.03,3.77,236.0,652.0,194.0,VERTIC,1425.0,578.0,1
12,6,Madhya Pradesh,Mandla,1991,11.3,6.2,548.67,1373.1,1308.6000000000001,32.0,0.08,9.38,0.0,0.86,13.25,17.19,419.6,497.5,118.57,30.8625,23.0425,27.715999999999998,12.292,31.243333333333336,18.265833333333333,12.977500000000003,4.55,1.34,0.15,6.03,236.0,659.0,194.0,VERTIC,1425.0,584.0,1
12,6,Madhya Pradesh,Mandla,1992,13.2,8.1,613.64,1070.5,850.8,0.0,0.08,10.06,0.0,1.45,14.1,18.84,424.1,507.8,119.74,31.13,23.785,26.778000000000002,12.412,30.952499999999997,18.591666666666665,12.360833333333332,4.46,1.31,0.15,5.91,236.0,659.0,194.0,VERTIC,1425.0,698.0,1
12,6,Madhya Pradesh,Mandla,1993,15.6,11.3,724.36,1299.8,1239.2,41.8,0.08,10.97,0.0,1.09,14.19,18.31,439.1,560.0,127.53,30.9725,23.765,27.82,12.01,31.111666666666665,18.319999999999997,12.791666666666668,3.84,1.22,0.11,5.17,113.0,366.0,194.0,VERTIC,1425.0,953.0,1
12,6,Madhya Pradesh,Mandla,1994,18.4,16.2,880.43,1992.8,1945.9,24.1,0.08,10.66,0.0,1.28,14.64,18.1,438.59,564.35,128.67,29.315,22.895,27.242,12.41,30.584166666666665,18.155833333333334,12.428333333333331,3.92,1.0,0.1,5.02,114.0,707.0,194.0,VERTIC,1425.0,825.5,1
12,6,Madhya Pradesh,Mandla,1995,16.2,8.7,537.04,1358.1,1168.5,99.3,0.08,7.89,0.0,3.18,14.33,16.17,438.25,564.83,128.88,31.31,24.299999999999997,27.092000000000002,12.676,30.703333333333333,18.640833333333333,12.0625,3.92,1.0,0.1,5.01,114.0,707.0,194.0,VERTIC,1425.0,881.0,1
12,6,Madhya Pradesh,Mandla,1996,12.7,9.6,755.91,1131.4,911.4,220.00000000000003,0.08,9.23,0.0,1.44,12.95,16.03,438.61,573.0,130.64,30.592499999999998,23.9375,27.848000000000003,12.324,31.277500000000003,18.680833333333336,12.596666666666668,3.86,0.98,0.09,4.94,114.0,707.0,194.0,VERTIC,1425.0,1140.0,1
12,6,Madhya Pradesh,Mandla,1997,13.0,1.4,107.69,1550.0,1207.7,320.4,0.08,6.72,0.0,2.12,11.3,11.6,434.76,556.11,127.91,30.847500000000004,23.417499999999997,26.726,12.396,30.47333333333334,18.22,12.253333333333341,5.47,1.31,0.06,6.84,181.0,733.0,194.0,VERTIC,1425.0,1009.0,1
