Dist Code,Year,yield_kg_ha
20,1993,545.45
20,1994,1000.0
20,1995,1000.0
20,1998,1000.0
20,2000,1000.0
20,2001,1000.0
20,2002,1000.0
20,2004,500.0
20,2005,666.67
20,2006,500.0
20,2010,685.71
20,2011,617.02
20,2013,750.0
20,2014,1500.0
21,1993,400.0
21,2012,1000.0
21,2014,2000.0
22,1966,1000.0
22,1967,600.0
22,1968,588.24
22,1969,666.67
22,1970,629.63
22,1971,640.0
22,1972,1068.97
22,1973,1151.52
22,1974,769.23
22,1975,903.23
22,1976,931.03
22,1977,1133.33
22,1978,1033.33
22,1979,38.46
22,1980,904.76
22,1981,612.9
22,1982,814.81
22,1983,1200.0
22,1984,1360.0
22,1985,1000.0
22,1986,1000.0
22,1987,1000.0
22,1988,1750.0
22,1989,1000.0
22,1990,1205.76
22,1991,1253.42
22,1992,1728.92
22,1993,1231.29
22,1994,1461.54
22,1995,1857.14
22,1996,1470.59
22,1997,1666.67
22,1998,2000.0
22,1999,2000.0
22,2000,2173.91
22,2001,2205.13
22,2002,535.71
22,2003,2000.0
22,2004,1961.32
22,2005,2346.02
22,2006,2226.35
22,2007,1185.57
22,2008,2185.57
22,2009,2270.0
22,2010,2569.16
22,2011,2659.4
22,2012,2491.75
22,2013,1936.17
22,2014,1750.0
22,2015,2000.0
23,1966,1333.33
23,1967,500.0
23,1968,500.0
23,1969,480.0
23,1970,538.46
23,1971,295.45
23,1972,763.16
23,1973,1022.22
23,1974,583.33
23,1975,702.7
23,1976,818.18
23,1977,906.25
23,1978,800.0
23,1979,96.77
23,1980,690.48
23,1981,605.26
23,1982,560.98
23,1983,875.0
23,1984,628.57
23,1985,757.58
23,1986,500.0
23,1987,1666.67
23,1988,1250.0
23,1989,441.18
23,1990,928.29
23,1991,753.14
23,1992,1100.17
23,1993,923.08
23,1994,897.96
23,1995,1060.0
23,1996,1000.0
23,1997,1022.73
23,1998,1318.18
23,1999,1025.0
23,2000,1619.05
23,2001,1181.82
23,2002,298.7
23,2003,1422.08
23,2004,1413.73
23,2005,1561.64
23,2006,1401.34
23,2007,859.65
23,2008,1564.36
23,2009,1521.74
23,2010,1767.37
23,2011,1669.8
23,2012,1584.62
23,2013,1355.81
23,2014,1333.33
23,2015,1400.0
24,1966,1000.0
24,1967,500.0
24,1968,500.0
24,1969,600.0
24,1970,400.0
24,1971,500.0
24,1972,750.0
24,1973,1000.0
24,1974,800.0
24,1975,750.0
24,1976,666.67
24,1977,500.0
24,1978,1000.0
24,1979,500.0
24,1980,666.67
24,1981,833.33
24,1982,500.0
24,1983,1000.0
24,1984,1000.0
24,1985,1000.0
24,1986,500.0
24,1987,1000.0
24,1988,1500.0
24,1989,666.67
24,1990,903.23
24,1991,714.29
24,1992,1333.33
24,1993,1000.0
24,1994,500.0
24,1995,1000.0
24,1996,1000.0
24,1997,1000.0
24,1998,2000.0
24,1999,1000.0
24,2000,1000.0
24,2001,1000.0
24,2002,500.0
24,2003,1666.67
24,2004,1375.0
24,2005,1555.56
24,2006,1625.0
24,2007,500.0
24,2008,1000.0
24,2009,2000.0
24,2010,1870.97
24,2011,1612.5
24,2012,1666.67
24,2013,1285.71
25,1966,500.0
25,1967,500.0
25,1968,526.32
25,1969,545.45
25,1970,421.05
25,1971,461.54
25,1972,1222.22
25,1973,941.18
25,1974,666.67
25,1975,545.45
25,1976,588.24
25,1977,941.18
25,1978,705.88
25,1979,125.0
25,1980,529.41
25,1981,230.77
25,1982,500.0
25,1983,900.0
25,1984,1090.91
25,1985,727.27
25,1986,1000.0
25,1987,1000.0
25,1988,1300.0
25,1989,875.0
25,1990,958.76
25,1991,750.0
25,1992,1166.67
25,1993,828.57
25,1994,714.29
25,1995,1166.67
25,1996,1000.0
25,1997,1500.0
25,1998,1315.79
25,1999,1000.0
25,2000,1428.57
25,2001,1166.67
25,2002,583.33
25,2003,1000.0
25,2004,788.99
25,2005,1297.03
25,2006,1166.67
25,2007,636.36
25,2008,2000.0
25,2010,1171.43
25,2011,1304.03
25,2012,1729.17
25,2013,1098.77
25,2014,1666.67
25,2015,2000.0
26,1966,1091.84
26,1967,688.07
26,1968,651.39
26,1969,946.94
26,1970,816.88
26,1971,1005.87
26,1972,809.05
26,1973,1548.0
26,1974,606.5
26,1975,811.43
26,1976,901.99
26,1977,512.28
26,1978,883.24
26,1979,281.2
26,1980,795.57
26,1981,517.36
26,1982,824.09
26,1983,848.44
26,1984,992.87
26,1985,796.9
26,1986,1000.0
26,1987,830.19
26,1988,1176.56
26,1989,998.36
26,1990,1181.93
26,1991,984.04
26,1992,1039.98
26,1993,1022.98
26,1994,1209.57
26,1995,981.85
26,1996,1307.06
26,1997,1436.15
26,1998,1470.67
26,1999,1306.53
26,2000,1665.9
26,2001,1611.49
26,2002,875.61
26,2003,1645.81
26,2004,1632.5
26,2005,1878.8
26,2006,1727.19
26,2007,1800.92
26,2008,1630.48
26,2009,1846.58
26,2010,2357.88
26,2011,2321.24
26,2012,2298.05
26,2013,2124.82
26,2014,2057.69
26,2015,2726.67
27,1966,767.44
27,1967,615.38
27,1968,578.51
27,1969,693.99
27,1970,575.84
27,1971,628.17
27,1972,1013.54
27,1973,1200.51
27,1974,678.23
27,1975,771.28
27,1976,793.73
27,1977,901.13
27,1978,855.56
27,1979,106.17
27,1980,674.53
27,1981,579.22
27,1982,703.5
27,1983,875.33
27,1984,982.89
27,1985,509.64
27,1986,1031.25
27,1987,1055.56
27,1988,1435.37
27,1989,1023.12
27,1990,1053.43
27,1991,938.17
