Dist Code,hist_median,hist_q25,hist_q75
226,700.325,506.15,835.5250000000001
227,597.85,504.46500000000003,804.4625
228,686.245,493.705,880.04
229,683.605,510.0675,828.57
230,700.0,500.0,790.445
231,1111.11,1000.0,1464.2849999999999
232,1000.0,764.4225,1406.25
233,1000.0,829.0325,1500.0
234,1085.145,821.9475,1256.1750000000002
235,942.095,808.85,1126.805
236,999.7149999999999,802.01,1232.0675
237,875.0,480.77,1000.0
242,1000.0,1000.0,1000.0
626,1000.0,1000.0,1000.0
629,545.45,400.0,600.0
630,555.56,555.56,555.56
633,750.0,625.0,875.0
634,500.0,500.0,666.67
636,500.0,333.33,633.335
701,1000.0,1000.0,1000.0
702,1000.0,1000.0,1000.0
703,1000.0,1000.0,1000.0
704,500.0,471.15500000000003,625.0024999999999
705,501.06,454.70500000000004,756.3199999999999
706,550.0,478.96500000000003,645.835
707,588.46,472.27750000000003,833.33
708,587.475,484.39,820.995
709,500.0,500.0,600.0
710,348.47,333.33,625.0024999999999
711,533.335,466.6675,600.0024999999999
712,1000.0,500.0,1185.715
713,500.0,418.195,636.3325
804,754.5450000000001,458.3325,1019.23
805,1100.0,1100.0,1100.0
806,600.0,594.12,647.06
807,444.44,421.4275,500.0
810,1000.0,1000.0,1000.0
817,363.64,333.33,454.55
901,577.38,500.0,666.67
902,636.03,525.0,916.6675
903,622.81,528.845,850.0
904,250.0,225.0,375.0
905,500.0,494.565,606.25
906,562.2,482.1425,666.67
907,535.71,375.0,1030.415
908,500.0,333.33,545.45
909,583.335,389.3975,1000.0
910,480.70000000000005,404.415,537.73
911,583.55,494.65500000000003,757.5475
912,550.0,406.25,774.9975000000001
913,561.505,519.15,596.695
914,512.52,475.3925,591.705
915,421.05,383.15,633.55
916,470.975,246.23250000000002,577.5
917,479.05499999999995,379.86,585.235
