Dist Code,hist_median,hist_q25,hist_q75
712,1202.5149999999999,1063.165,1397.2725
713,1051.2849999999999,855.1675,1346.9625
800,1502.03,1412.5775,1605.6799999999998
803,1626.075,1578.2475,1658.405
804,1370.6,1285.71,1520.1625
805,1528.0,1244.28,1651.8025
806,900.0,859.5225,982.1425
807,946.905,682.6075,1019.79
810,1525.4250000000002,1457.51,1580.5025
811,1000.0,991.48,1303.8425
812,1568.105,1469.08,1831.1675
813,1500.0,1374.9975,1500.0
814,1000.0,833.33,1000.0
816,1073.53,879.8100000000001,1200.0
817,835.52,638.27,1034.825
818,1232.4,1041.8325,1571.5349999999999
822,1734.165,1500.0025,1900.965
901,1000.0,694.4475,1000.0
902,1000.0,1000.0,1000.0
903,1000.0,1000.0,1000.0
904,1000.0,1000.0,1000.0
905,600.0,500.0,842.855
906,1000.0,750.0,1000.0
907,731.96,509.74,1006.755
908,923.08,666.67,1000.0
909,1000.0,1000.0,1000.0
910,1000.0,732.145,1000.0
911,704.175,500.0,1187.5
912,750.9300000000001,525.845,1000.0
913,633.335,500.0,1000.0
914,1000.0,900.0,1000.0
915,875.0,591.84,1020.2
916,979.45,739.0,1105.44
917,750.0,400.0,1000.0
