Dist Code,Year,yield_kg_ha
6,2001,621.88
6,2002,1243.24
6,2003,1319.74
6,2004,1306.12
6,2005,1306.12
6,2006,909.75
6,2007,1456.85
6,2008,1345.23
6,2009,1141.88
6,2010,1738.04
6,2011,1394.8
6,2012,1930.08
6,2013,1957.82
6,2014,1776.31
6,2015,1861.53
7,1966,1000.0
7,1967,1166.67
7,1968,746.27
7,1969,441.18
7,1970,1257.14
7,1971,901.41
7,1972,1000.0
7,1973,918.92
7,1974,918.92
7,1975,987.01
7,1976,1012.82
7,1977,692.31
7,1978,822.78
7,1979,475.0
7,1980,737.5
7,1981,875.0
7,1982,812.5
7,1983,1125.0
7,1984,858.82
7,1985,837.21
7,1986,555.56
7,1987,1000.0
7,1988,944.44
7,1989,1258.43
7,1990,977.53
7,1991,919.54
7,1992,1674.42
7,1993,1288.89
7,1994,954.02
7,1995,1162.79
7,1996,1069.77
7,1997,1035.29
7,1998,1106.38
7,1999,1470.59
7,2000,1630.95
7,2001,1964.71
7,2002,1904.76
7,2003,2071.43
7,2004,1643.87
7,2005,1442.17
7,2006,713.94
7,2007,948.72
7,2008,1214.29
7,2009,922.08
7,2010,1173.33
7,2011,987.5
7,2012,1874.85
7,2013,1769.23
7,2014,3000.0
7,2015,1700.0
8,1966,1250.0
8,1967,1250.0
8,1968,909.09
8,1969,837.21
8,1970,1116.28
8,1971,1069.77
8,1972,1227.27
8,1973,977.78
8,1974,866.67
8,1975,1204.55
8,1976,1431.82
8,1977,529.41
8,1978,1000.0
8,1979,1100.0
8,1980,1075.0
8,1981,1300.0
8,1982,1200.0
8,1983,1500.0
8,1984,1304.35
8,1985,1133.33
8,1986,1152.17
8,1987,1155.56
8,1988,1521.74
8,1989,1695.65
8,1990,1042.55
8,1991,1045.45
8,1992,1622.22
8,1993,1630.43
8,1994,695.65
8,1995,1565.22
8,1996,1280.0
8,1997,956.52
8,1998,1434.78
8,1999,1652.17
8,2000,1543.48
8,2001,2311.11
8,2002,2159.09
8,2003,1863.64
8,2004,1630.14
8,2005,1826.58
8,2006,1034.4
8,2007,1295.45
8,2008,1339.29
8,2009,1190.48
8,2010,1534.88
8,2011,1302.33
8,2012,2352.25
8,2013,1720.28
8,2014,2625.0
8,2015,2000.0
9,1966,442.42
9,1967,941.18
9,1968,568.18
9,1969,612.36
9,1970,872.93
9,1971,872.93
9,1972,618.78
9,1973,654.26
9,1974,640.63
9,1975,939.39
9,1976,851.67
9,1977,842.59
9,1978,549.59
9,1979,634.62
9,1980,435.71
9,1981,1096.67
9,1982,2510.0
9,1983,1751.61
9,1984,1891.45
9,1985,1690.34
9,1986,1371.43
9,1987,2945.95
9,1988,1490.77
9,1989,4324.32
9,1990,3061.61
9,1991,1892.94
9,1992,1906.82
9,1993,1898.52
9,1994,1116.42
9,1995,1913.31
9,1996,1651.39
9,1997,2720.15
9,1998,2178.38
9,1999,2239.62
9,2000,2262.48
9,2001,1983.89
9,2002,2664.4
9,2003,2950.0
9,2004,2085.78
9,2005,1877.13
9,2006,1858.33
9,2007,2352.88
9,2008,2192.89
9,2009,2622.05
9,2010,2956.57
9,2011,4299.19
9,2012,3584.98
9,2013,1122.66
9,2014,3384.62
9,2015,5025.64
10,1966,1333.33
10,1967,1250.0
10,1968,1000.0
10,1969,1000.0
10,1970,1500.0
10,1971,1250.0
10,1972,1000.0
10,1973,1200.0
10,1974,1250.0
10,1975,1200.0
10,1976,1500.0
10,1977,1250.0
10,1978,1250.0
10,1979,500.0
10,1980,1250.0
10,1981,1000.0
10,1982,1250.0
10,1983,1500.0
10,1984,1500.0
10,1985,1000.0
10,1986,2500.0
10,1987,2500.0
10,1988,1400.0
10,1989,2000.0
10,1990,1250.0
10,1991,1250.0
10,1992,2000.0
10,1993,1600.0
10,1994,1200.0
10,1995,1500.0
10,1996,1750.0
10,1997,1750.0
10,1998,1750.0
10,1999,1600.0
10,2000,2200.0
10,2001,2833.33
10,2002,2833.33
10,2003,2500.0
10,2004,1984.13
10,2005,1893.94
10,2006,1262.3
10,2007,1500.0
10,2008,1800.0
10,2009,1333.33
10,2010,1500.0
10,2011,1500.0
10,2012,2808.99
10,2013,1460.78
10,2014,1888.89
10,2015,3333.33
11,1966,833.33
11,1967,1000.0
11,1968,746.27
11,1969,746.48
11,1970,1089.55
11,1971,1000.0
11,1972,691.18
11,1973,782.61
11,1974,657.14
11,1975,957.75
11,1976,972.22
11,1977,780.82
11,1978,575.34
11,1979,728.57
11,1980,900.0
11,1981,985.71
11,1982,900.0
11,1983,1075.0
11,1984,1048.19
11,1985,829.27
11,1986,625.0
11,1987,875.0
11,1988,1239.44
11,1989,1400.0
11,1990,988.37
11,1991,494.12
11,1992,1393.26
11,1993,1322.22
11,1994,886.36
11,1995,1066.67
11,1996,1215.05
11,1997,936.17
11,1998,1242.11
11,1999,1620.16
11,2000,886.52
11,2001,2020.0
11,2002,1306.67
11,2003,1878.57
11,2004,1313.64
11,2005,1331.73
11,2006,1025.6
11,2007,1201.68
11,2008,1144.07
11,2009,1094.83
11,2010,1268.91
11,2011,1070.92
11,2012,2554.65
11,2013,1837.64
11,2014,3600.0
11,2015,347.22
12,1966,1391.3
12,1967,1458.33
12,1968,958.33
12,1969,845.83
12,1970,1614.11
12,1971,1334.69
12,1972,1257.03
12,1973,1195.22
12,1974,1207.03
12,1975,1292.31
12,1976,1503.57
12,1977,1022.14
12,1978,1158.84
12,1979,933.33
12,1980,946.43
12,1981,1132.14
12,1982,1335.71
12,1983,1548.28
12,1984,1383.56
12,1985,1074.07
12,1986,500.0
12,1987,1666.67
12,1988,1440.89
12,1989,2096.77
12,1990,1600.61
12,1991,944.79
12,1992,1396.97
12,1993,1867.26
12,1994,1000.0
12,1995,1498.53
12,1996,1514.62
12,1997,1484.42
12,1998,1467.42
12,1999,2233.46
12,2000,1913.17
12,2001,2072.22
12,2002,1736.26
12,2003,1836.07
12,2004,1436.98
12,2005,1123.56
12,2006,754.4
12,2007,1016.57
12,2008,1020.69
12,2009,952.91
12,2010,1234.64
12,2011,762.47
12,2012,1791.01
12,2013,1789.9
12,2014,2093.02
12,2015,2212.77
13,1966,1000.0
13,1967,1500.0
13,1968,930.23
13,1969,714.29
13,1970,1547.62
13,1971,1166.67
13,1972,1219.51
13,1973,1048.78
13,1974,1095.24
13,1975,1073.17
13,1976,1414.63
13,1977,1047.62
13,1978,1023.81
13,1979,625.0
13,1980,1025.0
13,1981,1150.0
13,1982,1025.0
13,1983,1300.0
13,1984,1279.07
13,1985,1022.73
13,1986,750.0
13,1987,1000.0
13,1988,1255.81
13,1989,1326.09
13,1990,1088.89
13,1991,1046.51
13,1992,1534.88
13,1993,1400.0
13,1994,1075.0
13,1995,1500.0
13,1996,1390.24
13,1997,1097.56
13,1998,1238.1
13,1999,1400.0
13,2000,1736.84
13,2001,1710.53
13,2002,1378.38
13,2003,1717.95
13,2004,1310.0
13,2005,1310.16
13,2006,866.14
13,2007,1085.71
13,2008,1123.08
13,2009,1264.71
13,2010,1235.29
13,2011,1323.53
13,2012,2057.24
13,2013,586.33
13,2014,1750.0
13,2015,1000.0
14,1966,500.0
14,1967,1000.0
14,1968,1052.63
14,1969,684.21
14,1970,1421.05
14,1971,1263.16
14,1972,1315.79
14,1973,1157.89
14,1974,1052.63
14,1975,1315.79
14,1976,1263.16
14,1977,1052.63
14,1978,1052.63
14,1979,500.0
14,1980,950.0
14,1981,1050.0
14,1982,1800.0
14,1983,1300.0
14,1984,1400.0
14,1985,1047.62
14,1986,1000.0
14,1987,1500.0
14,1988,1045.45
14,1989,1695.65
14,1990,1250.0
14,1991,1000.0
14,1992,1666.67
14,1993,1521.74
14,1994,1142.86
14,1995,1523.81
14,1996,1454.55
14,1997,1238.1
14,1998,1285.71
14,1999,1666.67
14,2000,1772.73
14,2001,2272.73
14,2002,1772.73
14,2003,2200.0
14,2004,1661.9
14,2005,1751.24
14,2006,1103.96
14,2007,1263.16
14,2008,1863.64
14,2009,1714.29
14,2010,1944.44
14,2011,1800.0
14,2012,2614.53
14,2013,1452.38
14,2014,2111.11
14,2015,2200.0
15,1966,500.0
15,1967,1000.0
15,1968,625.0
15,1969,571.43
15,1970,928.57
15,1971,714.29
15,1972,1000.0
15,1973,800.0
15,1974,846.15
15,1975,615.38
15,1976,923.08
15,1977,600.0
15,1978,684.21
15,1979,350.0
15,1980,1000.0
15,1981,1150.0
15,1982,1150.0
15,1983,933.33
15,1984,1000.0
15,1985,760.0
15,1986,666.67
15,1987,666.67
15,1988,1285.71
15,1989,1133.33
15,1990,763.16
15,1991,789.47
15,1992,1382.35
15,1993,1241.38
15,1994,840.0
15,1995,913.04
15,1996,954.55
15,1997,850.0
15,1998,869.57
15,1999,1150.0
15,2000,1611.11
15,2001,1631.58
15,2002,842.11
15,2003,1217.39
15,2004,737.99
15,2005,1009.05
15,2006,481.17
15,2007,677.42
15,2008,894.74
15,2009,620.69
15,2010,724.14
15,2011,590.91
15,2012,827.27
15,2013,508.77
15,2014,1400.0
15,2015,2000.0
16,1966,200.0
16,1967,1000.0
16,1968,833.33
16,1969,400.0
16,1970,800.0
16,1971,600.0
16,1972,800.0
16,1973,800.0
16,1974,600.0
16,1975,1000.0
16,1976,800.0
16,1977,833.33
16,1978,800.0
16,1979,800.0
16,1980,600.0
16,1981,666.67
16,1982,666.67
16,1983,833.33
16,1984,1000.0
16,1985,666.67
16,1986,375.0
16,1987,1000.0
16,1988,1000.0
16,1989,1000.0
16,1990,857.14
16,1991,571.43
16,1992,1285.71
16,1993,1000.0
16,1994,714.29
