Dist Code,hist_median,hist_q25,hist_q75
205,902.9649999999999,672.9175,1127.0825
206,1255.27,1020.7975,1969.65
207,1384.685,1107.18,1597.4
208,1830.955,1440.145,2197.5325000000003
209,1902.42,1411.695,2269.6425
210,2140.215,1575.7675000000002,2582.265
211,736.72,423.105,1009.235
213,1464.685,1124.835,1698.0875
214,1178.995,871.3225,1469.335
215,1385.3600000000001,1101.52,1777.7875
216,1069.0149999999999,889.99,1292.58
217,892.315,739.15,1064.5825
218,1069.835,881.3275,1307.2024999999999
219,969.44,808.5875,1222.2
220,855.375,682.3075,1047.7675
221,635.855,562.6975,753.6925
222,640.395,555.02,760.535
223,642.1949999999999,546.5225,728.0275
224,728.585,656.545,856.895
225,849.73,702.8,1025.3825
226,1032.895,818.1624999999999,1219.2075
227,1041.77,841.2850000000001,1241.04
228,881.66,738.31,1110.8274999999999
229,838.4000000000001,727.355,1047.9225
230,775.865,641.9925,889.6475
231,991.8399999999999,918.1800000000001,1260.045
232,881.125,727.1725,1073.2875000000001
233,876.275,712.88,1076.2525
234,1271.225,1030.99,1458.6125000000002
235,999.2850000000001,850.2774999999999,1196.9625
236,1005.51,903.98,1324.4625
237,777.78,600.0,1366.665
238,1000.0,1000.0,1000.0
239,500.0,500.0,500.0
240,714.29,650.0,1000.0
241,722.22,636.36,1000.0
242,757.14,639.14,1000.0
243,735.85,637.4200000000001,1000.0
244,1000.0,695.65,1000.0
601,700.0,666.67,727.27
602,719.375,687.4649999999999,732.265
603,722.22,704.005,745.97
604,738.4200000000001,720.8,755.34
605,735.775,711.83,752.3125
606,647.495,628.75,676.47
607,714.29,678.0325,727.27
608,730.77,704.165,800.0
609,688.315,673.1324999999999,712.4675
610,666.67,636.36,687.5
626,222.22,211.11,361.11
629,336.99,250.6625,465.90999999999997
631,193.45999999999998,170.725,206.57
632,416.66499999999996,333.33,500.0
633,422.095,276.3175,500.0
635,309.52,200.0,482.1425
636,1000.0,1000.0,1000.0
701,590.0,492.6475,645.28
702,565.335,459.375,671.5625
703,571.29,505.2425,711.0250000000001
704,639.39,408.57500000000005,709.4549999999999
705,699.63,575.3924999999999,771.97
706,566.505,500.0,658.3149999999999
707,745.7149999999999,595.5475,873.1975
708,617.51,528.7674999999999,798.7275
709,728.7650000000001,598.515,807.6800000000001
710,621.53,488.34000000000003,788.0
711,598.465,491.65,817.975
712,703.415,625.5725,786.2825
713,509.78,401.025,746.1775
800,1000.0,775.0,1000.0
803,1000.0,694.4475,1047.5
804,1073.45,853.93,1121.21
805,750.0,592.3050000000001,1000.0
806,700.0,625.0,1000.0
807,727.27,500.0,1000.0
810,1000.0,1000.0,1000.0
812,1000.0,666.67,1000.0
813,1000.0,1000.0,1000.0
814,835.145,627.1975,1000.0
816,1000.0,800.0,1000.0
817,601.44,419.16,796.795
818,792.355,597.9275,970.0875000000001
822,966.665,842.9449999999999,1000.0
901,1098.74,891.9649999999999,1379.19
902,1056.84,882.525,1203.8400000000001
903,1073.46,924.175,1227.6599999999999
904,1076.92,818.4100000000001,1194.3400000000001
905,1103.36,828.57,1259.54
906,1204.67,871.79,1411.28
907,1000.0,710.03,1345.41
908,1000.0,858.635,1136.635
909,1023.365,868.1225,1298.3975
910,874.15,696.6700000000001,1189.8374999999999
911,1029.82,809.585,1230.915
912,1025.0,758.7,1151.475
913,763.31,513.92,1044.43
914,730.37,490.72249999999997,1000.0
915,721.66,240.52,1004.0
916,721.92,314.39,1025.93
917,727.27,415.09,1000.0
