Dist Code,hist_median,hist_q25,hist_q75
228,639.575,451.805,902.7525
229,1036.045,670.6075000000001,1321.6625
230,778.315,578.245,864.3575
231,735.645,552.965,1123.155
232,851.405,539.265,938.8725000000001
233,780.46,484.28499999999997,956.3425
234,862.19,585.0175,1204.455
235,849.0,559.705,1727.4375
236,721.9949999999999,592.1025,981.0325
237,1239.865,1116.26,1370.7350000000001
238,1140.0,1028.5700000000002,1185.815
239,1215.64,1154.81,1329.25
240,1000.0,1000.0,1153.5700000000002
241,1131.15,1000.0,1253.5700000000002
242,1050.0,1002.905,1150.0
243,903.08,842.59,1042.375
244,1274.79,1010.0050000000001,1525.89
601,500.0,459.7925,538.46
602,597.06,587.6725,613.605
603,530.05,510.03999999999996,581.105
604,536.98,506.115,555.5125
605,627.595,618.1475,675.08
606,681.24,624.64,710.6700000000001
607,572.175,551.245,786.8625
608,656.3499999999999,646.55,748.2125000000001
609,512.6600000000001,500.0,618.8075
610,532.29,512.6650000000001,564.38
626,1621.925,1206.31,1800.2350000000001
627,2246.625,1912.96,2692.6975
629,1586.29,1444.3125,1751.975
630,1903.49,1635.1125000000002,2075.625
631,2137.445,1846.45,2599.4025
632,2000.0,1616.6675,2312.4975
633,1850.1750000000002,1671.5375,2122.9075000000003
634,2018.8400000000001,1695.2375,2427.8225
635,1988.405,1747.67,2282.3624999999997
636,2151.325,1851.5324999999998,2672.4674999999997
701,1006.41,884.195,1219.98
702,805.3199999999999,666.2524999999999,917.2325000000001
703,953.16,764.9775,1198.8225
704,857.09,606.335,973.605
705,1039.795,932.71,1157.9075
706,953.685,722.29,1154.325
707,864.605,664.3625,1024.245
708,1138.6950000000002,930.7975,1320.7275
709,1010.765,894.895,1131.28
710,1062.92,664.2774999999999,1387.265
711,966.75,903.8275,1092.8674999999998
712,1219.25,1013.4300000000001,1554.38
713,856.005,646.835,1211.9425
800,1000.0,1000.0,1951.61
803,1840.0,1143.0425,2706.895
804,1138.0949999999998,750.0024999999999,1597.8
805,1000.0,666.67,1281.865
806,1000.0,739.13,1403.4475
807,1044.635,541.48,1479.6675
810,1000.0,1000.0,2000.0
811,1000.0,1000.0,1000.0
812,1001.49,819.43,1539.49
813,2009.5349999999999,1335.0325,2940.715
814,1000.0,870.39,1409.8899999999999
816,1333.33,1000.0,2000.0
817,904.835,639.92,1424.0525
818,1082.09,695.725,1529.25
822,1511.905,1030.3575,2472.2225
901,1776.69,1213.3600000000001,2262.665
902,1499.4,1048.6200000000001,1947.1975
903,1927.825,1197.4375,2409.915
904,1303.18,807.5775,1980.4524999999999
905,1434.29,1167.6525,2072.0725
906,1329.9699999999998,1066.3625,1812.1425
907,1379.63,1132.775,1830.7825
908,1399.915,983.365,2002.4475
909,1070.92,817.24,1461.5149999999999
910,1036.72,853.375,1325.8274999999999
911,1055.46,701.3299999999999,1400.0
912,1220.295,830.09,1535.105
913,1055.52,783.6800000000001,1331.24
914,945.93,747.5550000000001,1179.7475
915,731.865,403.08250000000004,1118.9275
916,1178.54,944.8525,1480.6100000000001
917,966.82,756.6375,1393.4250000000002
